Id._Empresa,Razón_Social,CIF,Domicilio,Id_Municipio_INE,Municipio,Población,Provincia,País,Código_Postal,Teléfono,Teléfono,Fax,Web,Email,CNAE,Descripción_actividad,Área_principal,Actividad_1,Actividad_2,Actividad_3,Actividad_4,Actividad_5,Actividad_6,Facturación_2019,Inversión_2019,Inversión_2020,Nº_empleados,Capital
565439,"PREFABRICADOS OLVEGA, S.L.",B42185124,"P.I. La Loma, Ctra. Matalebreras, s/n",1340,Ólvega,,Soria,España,42110,975644419,,,,,,Producción de estructuras prefabricadas de hormigón.,Materiales,Prefabricados de hormigón,,,,,,,,,,0.731
565545,"RAIL. ONE TRACK SYSTEMS, S.A.",A79400784,"Ctra. Pozoantiguo, km. 0,8",2196,Toro,,Zamora,España,49800,980690721,,980690398,,,,Producción de traviesas prefabricadas de hormigón.,Materiales,Prefabricados de hormigón,,,,,,,,,,
565894,"INKEMA SISTEMAS, S.L.",B64231822,"Galileo, 2 - Naves 4-9 y 11-12 - Apartado 132",1593,Parets del Vallès,,Barcelona,España,08150,935444708,,935723011,www.inkema.com,inkema@inkema.com,2511,Fabricación de muelles de carga y cerramientos industriales.,Materiales,Puertas y ventanas metálicas / PVC,,,,,,35.14,0.2,,163,4.304
565920,"GRUPO GALLARDO BALBOA, S.L.",B06663009,"Ctra. Badajoz, 32",0704,Jerez de los Caballeros,,Badajoz,España,06380,924759000,,924759010,www.grupoag.es,,6420,Servicios centrales de administración al grupo siderúrgico Balboa.,Materiales,Siderurgia,,,,,,527.91,11.53,,901,0.003
566019,"SPEED DOOR ESPAÑA, S.L.U.",B62717897,"Garbi, 6 Naves 11 y 12  - P.I. Can Volart",1593,Parets del Vallès,,Barcelona,España,08150,635755194,,937780210,www.speeddoor.com,speeddoor@speeddoor.com,4332,"Fabricante de puertas rápidas, muelles y rampas de carga, abrigos y túneles.",Materiales,Puertas y ventanas metálicas / PVC,,,,,,2.87,0.03,,22,0.014
566065,"TRILUX ILUMINACIÓN, S.L.",B99127730,"Ctra. de Madrid, km 315   - Centro Empresarial Miralbueno - Planta 1",2973,Zaragoza,,Zaragoza,España,50012,976462200,,976774061,www.trilux.es,comercial@trilux.es,4643,"Comercialización de pantallas, regletas y luminarias.",Materiales,Iluminación,,,,,,27,,,28,0.25
566768,"ROCA CORPORACIÓN EMPRESARIAL, S.A.  - GRUPO",A62789102,"Avda. Diagonal, 513 ",0193,Barcelona,,Barcelona,España,08029,933661200,,934052773,www.roca.com,infosan@roca.net,7010,Fabricación de productos para el cuarto de baño.,Materiales,Sanitarios,Grifería,Muebles y equipamientos para centros sanitarios / geriátricos,,,,1860.77,124.17,,23066,153.034
566961,"PLASTICOS FERRANDO, S.L.",B46103297,P.I. EL CARRASCOT,1831,Olleria (l'),,Valencia/València,España,46850,962200366,,962200835,www.ferrando.net,tuberias@ferrando.net,2229,"Fabricación de tuberías, accesorios y mangueras.",Materiales,Fontanería,,,,,,13.81,0.45,,48,0.07
567027,"ISOLTUBEX ESPAÑA, S.L.",B96825146,"CULLIDORS, S/N",1995,Pobla de Farnals (la),,Valencia/València,España,46139,961493161,,,www.isoltubex.es,comercial@isoltubex.es,4673,Fabricación de tuberías para agua caliente y fontanería.,Materiales,Fontanería,,,,,,22.88,2.5,,82,0.112
10000112,"ARELUX TOP CHEMICALS, S.L.",B99532996,"Avda. del Rosario, 8",0896,Cuarte de Huerva,,Zaragoza,España,50410,976910126,,876261225,arelux.com,comunicacion@arelux.com,81,"Comercialización de soluciones de impermeabilización, aislamiento y tratamiento de superficies.",Materiales,Aislantes e impermeabilizantes,,,,,,,,,17,0.003
10000133,"FORBO PAVIMENTOS, S.A.",A58664301,"Pasaje Bofill, 13-15",0193,Barcelona,,Barcelona,España,08013,932090793,,932456960,www.forbo-flooring.es,info.pavimentos@forbo.com,4333,"Importación y comercialización de suelos de linóleo, vinilo y parquet.",Materiales,Otros materiales,,,,,,0.02,,,10,0.06
10000164,"DEIBI, S.L.",B03172483,P.I. L'Alfaç III - Calle León 15,0797,Ibi,,Alicante/Alacant,España,03440,965553501,,965553520,www.ibide.com,info@ibide.com,2229,Fabricación de accesorios de PVC e hidrosanitarios.,Materiales,Fontanería,,,,,,0.42,,,1,0.036
10000180,"PRENSAGRA, S.L.",B45412186,"Ctra. Ocaña-Puente de Pedrera, km 18 ",1199,Numancia de la Sagra,,Toledo,España,45230,925557404,,925592732,www.prensagra.com,info@prensagra.com,2399,"Producción de baldosas, adoquines y otros prefabricados.",Materiales,Prefabricados de hormigón,,,,,,5.07,,,28,0.459
10000271,"FLUIDRA, S.A.",A17728593,"Avda. Francesc Maciá, 38, 16ª",1878,Sabadell,,Barcelona,España,08208,937243900,,937238665,www.fluidra.com,info@fluidra.com,466,Fabricación y comercialización de accesorios para piscinas y riego.,Materiales,Otros materiales,,,,,,298.31,0.2,,226,195.629
10000485,"CERRAMIENTOS Y PREFABRICADOS DEL NORTE, S.A. (CEPRENOR)",A48210553,"Parque Empresarial Boroa, Parcela 2C -2",0031,Amorebieta-Etxano,,Bizkaia,España,48340,944535044,,944535374,www.ceprenor.com,info@ceprenor.com,4334,Fabricación de señalización para carreteras.,Materiales,Equipamiento urbano / vial,,,,,,7.22,,,46,1
10000593,"PRENSAGRA COMERCIAL DE MATERIALES, S.L.",B45608379,"Ctra. DE OCAÑA, KM. 28",1199,Numancia de la Sagra,,Toledo,España,45230,925557404,,925553253,www.prensagra.com,info@prensagra.com,2399,Fabricación de prefabricados de hormigón.,Materiales,Prefabricados de hormigón,,,,,,6.77,0.09,,10,0.276
10000710,"JAULÍN PREFABRICADOS Y CONSTRUCCIONES, S.L.",B99069064,"P.I. Jaulín - C/ Pablo Remcha, Local 28",1319,Jaulín,Jaulín,Zaragoza,España,50008,651154697,,976110821,,administracion@jaulinprefabricados.es,,Producción de prefabricados de hormigón para urbanismo.,Materiales,Prefabricados de hormigón,,,,,,,,,,
10000751,"PROFILPLAST, S.A.",A30260251,"P.I. OESTE, PARC. 26/13",0308,Murcia,San Ginés,Murcia,España,30160,968881787,,968881785,www.profilplas.com,info@profilpas.es,2223,Fabricación de perfiles para puertas y ventanas de PVC.,Materiales,Perfiles metálicos y de PVC,,,,,,6.9,0.32,,61,0.7
10000754,"BOST MACHINE TOOLS COMPANY, S.L.",B75069831,"Ctra. Villabona-Asteasu, km 2,5 - Nave 3",0147,Asteasu,,Gipuzkoa,España,20159,943692375,,943690493,www.bost.es,bost@bost.es,2849,Fabricación de maquinaria para el mecanizado de metales.,Materiales,Equipos fabricación de hierros y carp. metálica,,,,,,26.13,0.1,,68,0.98
10000762,"CORVISA PRODUCTOS ASFÁLTICOS Y APLICACIONES, S.L.",B83832766,"Avda. Manoteras, 18 ",0796,Madrid,,Madrid,España,28050,914493000,,914493333,,info@isoluxcorsan.com,2399,Fabricación de aglomerado asfáltico.,Materiales,Productos asfálticos,,,,,,1.2,,,2,3.2
10000765,"INDUSTRIAS LEBLÁN, S.L.",B50029263,"Ctra. Barcelona, km 334,100 - P.I. Malpica-Alfiden",2199,Puebla de Alfindén (La),,Zaragoza,España,50171,976107129,,976107206,www.leblan.com,,2892,"Fabricación de centrales de hormigón e instalaciones de tratamiento de áridos, RSU, RCD y RSI.",Materiales,Equipos fabricación de hormigón y prefabricados,,,,,,31.09,,,86,0.321
10000776,"SISTEPLAST PVC, S.L.",B30780191,Parque Tecnológico Fuente Álamo,0217,Fuente Álamo de Murcia,,Murcia,España,30395,968124979,,968124952,www.solvenpvc.com,info@solvenpvc.com,2223,Fabricante de ventanas y puertas de PVC.,Materiales,Puertas y ventanas metálicas / PVC,,,,,,9.43,,,47,0.36
10000917,"TODOACEROS, S.L.",B85008720,P.I. Marina de Prado,0183,Aranda de Duero,,Burgos,España,09001,947514424,,947516521,www.todoaceros.com,info@todoaceros.com,4690,Fabricación de bobinas de acero prepintadas.,Materiales,Siderurgia,,,,,,,,,,3.8
10001043,"PREFABRICADO ANTONIO CRUZ VALIDO, S.L.",B35408228,"Ctra. Mazargan, 16",0265,Telde,,"Palmas, Las",España,35229,928576023,,928134407,,administracion@prefabricadoscruz.es,4673,Producción de prefabricados de hormigón.,Materiales,Prefabricados de hormigón,,,,,,3,,,19,0.055
10001051,"CRISTALERÍA REINA, S.L.",B11660123,"Ctra. A-375, CRUCE CON LA A-8128  KM 31,250",0649,Montellano,,Sevilla,España,41650,956715038,,,www.sysbinary.com/reina/empresa.ph,,2312,Fabricación de vidrio y doble acristalamiento.,Materiales,Vidrio,,,,,,5.3,,,45,1.7
10001066,"INVESTIGACION DESARROLLO ELECTRICO ASTURIANO, S.L.",B74088287,"P.I. Asipo- Parc. 4, nave 5",0352,Llanera,,Asturias,España,33426,985732626,,985732625,www.ideastur.com,comercial@ideastur.com,3320,Fabricación de emisores eléctricos y equipos solares térmicos. ,Materiales,Climatización,,,,,,0.38,,,3,0.33
10001267,PERLITA Y VERMICULITA - GRUPO,B58598418,"CAN PRUNERA GARRAF, S/N",2956,Vallirana,,Barcelona,España,08759,932096019,,932405051,www.perlitayvermiculita.com,info@perlitayvermiculita.com,2223,Fabricación de sistemas de protección pasiva contra el fuego y aislamientos.,Materiales,Aislantes e impermeabilizantes,,,,,,,,,,
10001584,"NAZAN PVC, S.L.",B13466628,"P.I. Manzanares, Calle/2 PA",0533,Manzanares,,Ciudad Real,España,13200,926644771,,926644777,www.nazan.es,info@nazan.es,2229,Fabricación de ventanas de PVC.,Materiales,Puertas y ventanas metálicas / PVC,,,,,,17.87,5.74,,90,3.135
10001604,"SUMINISTRADORA DE ASCENSORES, S.A",A08867475,"P.I. LES CONQUES - VAPOR , 68-76",2233,Sant Llorenç Savall,,Barcelona,España,08212,902202227,,902202228,www.e-sumasa.com,sumasa@e-sumasa.com,2822,Fabricacón de ascensores y montacargas.,Materiales,Elevación,,,,,,9.49,0.01,,33,0.077
10001680,REDIMA IBÉRICA - GRUPO,A46284378,"Berlín, 66",1065,Parla,,Madrid,España,28980,916984711,,916985170,www.gruporedima.com,redima@gruporedima.com,4662,"Importación y venta de maquinaria de corte, deformación y arranque de viruta.",Materiales,Equipos fabricación de hierros y carp. metálica,,,,,,17,,,50,
10001922,"INDUSTRIAS IBAIONDO, S.A.",A48045199,"Cno. Plentzia, 3  - Barrio Villela",0694,Mungia,,Bizkaia,España,48100,946740400,,946740962,www.ibaiondo.com,ibaiondo@ibaiondo.com,2529,"Fabricación de acumuladores, depositos y vasos de expansión.",Materiales,Climatización,,,,,,13.05,0.08,,73,0.445
10001925,"ESTUDIO TECNICO LUYMAR, S.L.",B79431938,"Avda. Círculo Polar, 7",1489,Torrejón de Ardoz,,Madrid,España,28850,916757550,,916780783,www.luymar.com,luymar@luymar.com,2825,"Fabricación de ventilación industrial, UTAs  y filtración.",Materiales,Climatización,,,,,,3.66,,,20,0.023
10001929,"CASALS REAL STATE SJA, S.L.",B17912296,"Numancia, 85",0193,Barcelona,,Barcelona,España,08029,972720150,,,www.casals.com,ventilacion@casals.com,6820,Fabricación de ventiladores industriales.,Materiales,Climatización,,,,,,17.85,,1.5,120,2.653
10001945,"JEREMIAS ESPAÑA, S.A.U.",A95502019,"P.I. Mallabiena, 3-4",9102,Iurreta,,Bizkaia,España,48215,946301010,,946301006,www.jeremias.com.es,info@jeremias.com.es,2592,Fabricación de chimeneas modulares y conductos de evacuación de humos y gases.,Materiales,Climatización,,,,,,21.35,0.17,,46,1
10002158,"CICSA INDUSTRIALES DEL CALOR, S.L.",B83407825,"Pso. de las Flores, 27 naves 7 y 8",0493,Coslada,,Madrid,España,28820,914850867,,914850886,www.e-cicsa.com,,4674,Comercialización de radiadores. ,Materiales,Climatización,,,,,,6.79,,,16,0.06
10002160,"STULZ ESPAÑA, S.A.",A82873662,"Carabaña, s/n",0072,Alcorcón,,Madrid,España,28925,915178320,,915178321,www.stulz.com,info@stulz.es,4322,Comercialización de equipos de climatización de precisión.,Materiales,Climatización,,,,,,7.57,0.01,,25,0.12
10002193,"BATH COLLECTION, S.L. (THE BATHCO)",B39541099,"Bajada del Caleruco, 21 A",0759,Santander,,Cantabria,España,39012,942321222,,942324898,www.thebathcollection.com,thebathcollection@thebathcollection.com,4649,Fabricación de sanitarios.,Materiales,Sanitarios,,,,,,5.19,,,30,0.015
10002356,"EASTECH ELECTRIC, S.A.U.",A85252245,"Vereda de los barros 47, nave A - P.I. Ventorro del Cano",0072,Alcorcón,,Madrid,España,28925,916324111,,916320638,www.eastech.es,,4676,"Fabricación y distribución de módulos fotovoltaicos, microinversores e iluminación LED.",Materiales,Iluminación,,,,,,0.91,,,1,0.18
10002651,"YINGLI GREEN ENERGY EUROPE, S.L.",B85888493,"Ctra. N-1, km 32,100  - P.I. Sur",1296,San Agustín del Guadalix,,Madrid,España,28109,918436726,,916509039,www.yinglisolar.com,es-info@yingli.com,4690,Comercialización de módulos fotovoltaicos.,Materiales,Equipos de energía para construcción,,,,,,70.3,,,27,0.003
10002776,ROBERT BOSCH ESPAÑA - DIVISIÓN TERMOTECNIA,B82203704,"Avda. de la Institución Libre de Enseñanza, 19",0796,Madrid,,Madrid,España,28037,914081700,,913279865,www.junkers.es  www.buderus.es,,6420,"Fabricación de equipos de calefacción, agua caliente sanitaria y sistemas solares térmicos.",Materiales,Climatización,Climatización doméstica,Calefacción doméstica,Equipos de energía para construcción,,,106.99,,,,
10002940,"GE POWER MANAGEMENT, S.L.",B86355039,"Avda. Pinoa, 10",9050,Zamudio,,Bizkaia,España,48170,944858800,,944858845,www.gegrisolutions.com,salesbilbao@ge.com,2790,Fabricación de equipamiento para la protección y control de sistemas eléctricos.,Materiales,Material eléctrico,,,,,,49.25,0.23,,165,1
10003060,"FÁBRICA ELECTROTÉCNICA DE DISEÑOS EXCLUSIVOS, S.L.",B64776859,"Avda. Llenguadoc, 45-47",0155,Badalona,,Barcelona,España,08915,934183856,,933952315,www.fedeswitchandlight.com,info@fedeswitchandlight.com,2712,"Fabricación y comercialización de interruptorres, mecanismos eléctricos e iluminación.",Materiales,Material eléctrico,,,,,,2.3,,,13,0.003
10003095,"SATEL SPAIN, S.L.",B84208768,"Rosa de Lima, 1  - Oficina 3 -Edificio Alba",1277,Rozas de Madrid (Las),,Madrid,España,28290,916362281,,916362282,www.satel-iberia.com,info@satel-iberia.com,6190,Fabricación y comercialización de sistemas para comunicación de datos.,Materiales,Material eléctrico,,,,,,1.3,,,9,0.018
10003122,"NOVASOL SISTEMAS ENERGÉTICOS, S.L. - GRUPO",B92488956,"Hernan Hesse, 5 - P.I. Guadalhorce",0672,Málaga,,Málaga,España,29004,952172259,,952241612,www.energiasolarnovasol.com,novasolweb@energiasolarnovasol.com,2720,Fabricación de colectores solares térmicos y termoacumuladores e instalación de proyectos de A.C.S.,Materiales,Equipos de energía para construcción,,,,,,22,,,250,
10003271,"LANDIS & GYR, S.A.",A41001421,"Ctra. de la Esclusa, 11 - Edificio Galia Puerto",0917,Sevilla,,Sevilla,España,41011,954998820,,954998865,www.landisgyr.es,buzon.es@landisgyr.com,2651,"Comercialización de contadores, sistemas y servicios para la medición del consumo de energía",Materiales,Material eléctrico,,,,,,14.63,,,5,3
10003341,"ORMAZABAL MEDIA TENSIÓN, S.L.",B83829267,"Morse, s/n",0650,Getafe,,Madrid,España,28906,916959200,,916816415,www.ormazabal.com,ormazabal@ormazabal.com,4652,"Ingeniería, fabricación, instalación y mantenimiento de centros de transformación para distribución eléctrica.",Materiales,Material eléctrico,,,,,,154,,,132,4.868
10003392,"SUMINISTROS DISMATEL, S.L.",B84327907,"Clerecía, 22. Urb. Albahonda II",0858,Carbajosa de la Sagrada,,Salamanca,España,37188,923134630,,923247507,www.dismatel.com/inicio.html,,4649,Comercialización de dispositivos de protección.,Materiales,Material eléctrico,,,,,,1.05,0.05,,2,0.003
10003546,"AUXILIAR DE PERFILES PERFORADOS METÁLICOS, S.A. (APERSA)",A74127010,"P.I. Riaño II, Parcelas 12-15",0313,Langreo,,Asturias,España,33920,985669222,,985669220,www.apersa.biz,apersa@apersa.biz,2550,Fabricación y comercialización de perfiles metálicos y sistemas de almacenaje.,Materiales,Hierros,,,,,,7.5,,,33,0.361
10003821,"ELECTRO SHOW ROOM, S.L.",B59544825,"Compte Borrell, 229",0193,Barcelona,,Barcelona,España,08029,932198362,,934524798,www.electroshowroom.com,serveis@showroom-electro.com,4754,Distribución de electrodomésticos y muebles de cocina. ,Materiales,Equipamiento doméstico,Distribución minorista electro,,,,,,,,,0.006
10004358,KAMSTRUP ESPAÑA,W0081261J,"Núñez de Balboa, 29",0796,Madrid,,Madrid,España,28001,914359034,,915755473,www.kamstrup.es,info@kamstrup.es,4669,Fabricación de contadores de agua y energía.,Materiales,Material eléctrico,,,,,,1.6,,,,
10004377,"INDUSTRIAS ELÉCTRICAS SOLER, S.A.",A08290827,"Passeig Misericordia, s/n. Apdo. correos 22",0403,Canet de Mar,,Barcelona,España,08360,937943970,,937940472,www.iessoler.com,,2790,"Diseño, fabricación y puesta en marcha de equipos de calor para grandes procesos industriales.",Materiales,Climatización,,,,,,6.7,,,54,0.523
10004488,"CIRCA, S.A.",A08430530,"LLEIDA, 17 POLÍGONO INDUSTRIAL EL PLA",1081,Lliçà de Vall,,Barcelona,España,,902223800,,935753465,www.panelomegazeta.com,comercial@panelomegazeta.com,4673,Fabricación de paneles de mortero bipretensado para cerramientos.,Materiales,Prefabricados de hormigón,,,,,,2.2,,,46,4.45
10004516,"MURPROTEC ESPAÑA, S.L.",B62311626,"Ronda de Can Rabada, 17   - Nave 2",0569,Castelldefels,,Barcelona,España,08860,936370360,,936373825,www.murprotec.es,humedades@murprotec.es,4339,"Fabricación, distribución e instalación en obra de tratamientos anti-humedades.",Materiales,Productos químicos y pinturas,,,,,,23.67,0.39,,76,0.063
10004772,"STEGOTRONIC, S.A.",A62310370,"França, 20 - Nave 2",1022,Igualada,,Barcelona,España,08700,938066026,,938066057,www.stegotronic.es,info@stegotronic.es,4652,Importación y comercialización de material eléctrico e iluminación.,Materiales,Iluminación,,,,,,3.8,,,4,0.06
10004866,"TORRAVAL COOLING, S.L.",B48926422,Avda. Autonomía Nº 4 1ª Planta. - Edificio Vega de Lamiako,0545,Leioa,,Bizkaia,España,48940,944520000,,944520050,www.torraval.com,,2825,Fabricación de torres de refrigeración de agua.,Materiales,Climatización,Frío comercial,,,,,5.98,,,27,0.901
10005461,"TOMAS Y DESCONTACTORES INDUSTRIALES, S.A.",A80545155,"Carlos Sainz, 7 - Planta 1",0745,Leganés,,Madrid,España,28914,913588612,,,www.tdisa.es,,4618,Fabricación y comercialización de tomas de corriente industriales.,Materiales,Material eléctrico,,,,,,0.64,,,7,0.163
10005625,"ALUMINIOS LA SERENA, S.A.",A28692333,"Avda. Vegas Altas, 195",1535,Villanueva de la Serena,,Badajoz,España,06400,924845011,,924842620,www.alulaser.net,administracion@alulaser.es,4672,Almacén de aluminios y fabricación de mamparas de baño.,Materiales,Otros materiales,,,,,,9.3,0.02,,15,0.072
10005666,"QMC TECNOLOGÍA QUÍMICA, S.L.",B97514350,"P.I. La Pobla; C/ Ausias March, Parcela 13",2021,Pobla de Vallbona (la),,Valencia/València,España,46185,962725676,,,www.qmc.es,info@qmc.es,2030,Fabricante de productos químicos destinados a la industria de la piedra y construcción.,Materiales,Productos químicos y pinturas,,,,,,5.3,,,15,1.06
10005718,"SCHMIDT GROUPE SPAIN & PORTUGAL, S.L. ",B86624665,"Teide, 4 - Parque Empresarial La Marina",1343,San Sebastián de los Reyes,,Madrid,España,28922,916514335,,916510697,www.home-design.schmidt/es,,3102,"Importación y comercialización de muebles de cocina, vestidores y muebles a medida.",Materiales,Equipamiento doméstico,,,,,,20.4,,,17,0.004
10005755,"SIBER ZONE, S.L.",B64231418,"Can Macía, 2  ",0863,Franqueses del Vallès (Les),Las Franquesas del Vallés,Barcelona,España,08520,902027214,,902027216,www.siberzone.es,siber@siberzone.es,4673,Fabricación de equipos de ventilación.,Materiales,Climatización,,,,,,15.48,0.29,,35,0.103
10005929,"POALGI, S.L.",B96855697,"P.I. Ciudad de Carlet, C/ Xaloc, 11",0850,Carlet,,Valencia/València,España,46240,962558256,,962558257,www.poalgi.es,info@poalgi.es,4673,Fabricación y comercialización de fregaderos de cocina y platos de ducha.,Materiales,Equipamiento doméstico,,,,,,5.16,0.41,,45,0.207
10005954,"ROXTEC S&P, S.L.",B82704883,"Avda. Ciudad de Barcelona, 81A - 2ª planta",0796,Madrid,,Madrid,España,28007,916882178,,916867229,www.roxtec.com/es,info@es.roxtec.com,4669,Soluciones de sellado para cables y tuberías.,Materiales,Material eléctrico,,,,,,3.51,0.04,,9,0.036
10005962,"ASFALTIA, S.L.",B47607775,"ANTONIO VALVERDE, 2",0697,Donostia/San Sebastián,,Gipuzkoa,España,20014,943445638,,943457998,www.grupocampezo.com,asfaltia@asfaltia.com,4211,Extendido de asfalto.,Materiales,Productos asfálticos,,,,,,20,,,66,1.334
